mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-518.29047    153.24892    -24.57748     12.238998    -6.5723515   -9.348751    -3.3295565   -8.170752    -9.611242   -16.309122  -15.129442   -10.002803    -7.1621213],[0.20019448 0.2707403  0.11445431 0.08873967 0.17802288 0.6080852 0.3234659  0.10016952 0.16430809 0.23640648 0.46196458 0.17445493],[23.74665387 23.40722518 26.70719563 27.39204146 26.99866514 26.37675277 47.56563415],129.1992188,0.008490644,1
[-494.98557    202.12651    -25.31809      3.5630744    9.278195   -6.0729446   -2.9426265  -11.404862    -9.803354   -10.0691  -10.969995    -8.823055    -9.209468 ],[0.48895112 0.23762819 0.2875948  0.16500033 0.32012838 0.72914064 0.29950714 0.22739255 0.18147452 0.3733917  0.3459838  0.21071993],[25.08188313 19.20331842 24.15631677 25.46005064 28.54047077 27.40463526 45.36850806],92.28515625,0.004930025,1
[-496.70972    209.87364    -24.874147     3.1865342    1.9555272  -12.064235    -6.453371   -13.188957   -11.423185   -10.175468   -7.6864824   -6.5206494   -6.6980195],[0.5368323  0.22082311 0.21673445 0.10503118 0.19293877 0.57868487 0.2411061  0.26198834 0.1624122  0.34027538 0.26015723 0.16595393],[23.18017406 20.01979989 24.74885841 25.34216928 27.92191521 28.43993363 45.79955644],92.28515625,0.004817815,1
[-436.87558    180.25516    -33.471954    16.112272    -3.3051012   -4.113501    -7.699448   -11.934401    -9.999336    -9.186397   -6.3151608  -10.321889   -11.024838 ],[0.20041892 0.16300666 0.31420034 0.17284809 0.34657553 0.37846005 0.2274098  0.39577702 0.20495796 0.35547408 0.30752218 0.29581696],[23.68815098 20.18098936 24.24609282 24.83871582 26.04514207 27.18084817 49.60206821],135.9991776,0.010454552,2
[-384.86884    172.73633    -48.550884    18.056532    -8.522337   -1.797115    -6.240762    -8.118918    -7.4930706   -8.035027   -6.4674673   -8.43908     -7.5675282],[0.21715796 0.22660168 0.34980634 0.24190152 0.5052547  0.42130825 0.22175007 0.3282383  0.2658738  0.44043607 0.27069175 0.18933831],[25.12396777 17.83230945 21.21798615 23.45857682 24.53806118 26.51151353 51.59533025],117.4538352,0.010504927,2
[-406.91653    178.65657    -40.79859     17.04727    -11.30989   -5.0768013   -9.501262    -9.730757    -9.714469    -9.297456   -5.6022077   -8.9344      -8.674135 ],[0.28873646 0.2441066  0.31866395 0.19078724 0.41390553 0.43889216 0.3585416  0.3789475  0.26464874 0.56279844 0.23606138 0.18168889],[24.86465419 19.90316957 23.44886774 24.42709352 25.1311934  26.42068682 50.17768587],143.5546875,0.012882548,2
[-521.3755     174.08989    -19.162184     3.7749295   -4.0910172   -7.870633    -2.8538778   -8.203134   -10.355829   -12.132825  -12.369055   -11.719636    -9.398611 ],[0.37683666 0.21950415 0.14508447 0.2563213  0.21613382 0.39567712 0.16201946 0.24617767 0.27832502 0.24729384 0.40139276 0.18577792],[22.17703961 21.92849255 25.95705978 28.49407903 28.22506447 27.12177385 46.6858103 ],135.9991776,0.007032442,2
[-429.72678    157.54836    -41.470413    17.376053    -9.446106   -4.3975296   -6.0130906   -8.319063    -5.8105702   -7.4810977   -4.581131    -6.1422606   -6.1842475],[0.28390554 0.36647317 0.2362369  0.20999235 0.22199287 0.300048 0.35319698 0.30551013 0.47598004 0.2552959  0.23813593 0.26761228],[26.34837937 18.94332115 21.66120174 24.41778733 25.5525302  26.79018188 49.80626884],135.9991776,0.010659813,2
[-563.1747     195.27144     -2.3991046   -4.425823     4.2025356   -8.019386    -5.563687    -8.175494    -8.630687    -7.565995   -8.686888    -7.3421955   -4.318987 ],[0.21708804 0.20408173 0.17159025 0.39020076 0.2684883  0.22396493 0.4347933  0.19474252 0.225584   0.1586111  0.31677008 0.46463767],[24.36593629 21.31083218 25.57876115 26.72851428 27.85877699 24.89288087 43.34161245],135.9991776,0.004124144,2
[-517.0261     196.71666     -7.392578    -5.289548     5.5704975   -7.937317    -6.0031905   -8.965831    -7.919152    -8.340455  -10.818451    -7.831049    -5.167263 ],[0.243155   0.25506315 0.15197128 0.25292474 0.14462441 0.18418653 0.41210514 0.22768909 0.38284    0.17343187 0.37958226 0.5421018 ],[24.08918475 20.88026589 25.28610724 25.99459422 27.89632114 26.18443753 43.65253646],135.9991776,0.005514626,2
[-5.0637561e+02  2.0196799e+02 -2.1548622e+01 -2.4520178e-01  1.4091662e+00 -6.5979409e+00 -3.8263302e+00 -9.3102255e+00 -7.2129803e+00 -6.3138943e+00 -6.1233034e+00 -5.5430050e+00 -6.3840432e+00],[0.23592219 0.34332898 0.2011371  0.39652556 0.3278494  0.22467376 0.3396223  0.17147279 0.23665598 0.15492143 0.30033192 0.43632767],[24.42489049 21.59120441 25.4092276  27.49443178 27.75715298 26.61558672 45.46679895],143.5546875,0.005907567,2
[-497.87473    192.43837    -29.9145       5.3420615    2.7865164   -5.6433873   -3.5601025   -8.5157385   -5.2033505   -6.91929   -8.509931    -7.9166627   -9.725019 ],[0.34811223 0.38503593 0.2683461  0.32409757 0.29657546 0.39585724 0.23982644 0.27617705 0.2956373  0.3082303  0.3602312  0.23662397],[26.23704331 19.77205881 22.31128752 24.10004038 25.72878043 25.36555444 46.50343687],129.1992188,0.005923568,2
[-457.44995    168.38075    -41.593372    15.082982    -9.501729   -4.897712    -8.081646    -8.328367    -6.386533    -3.899825   -3.0492454   -4.953372    -7.4032574],[0.28227487 0.4695907  0.25917384 0.27973807 0.23420645 0.38388175 0.1563773  0.21586595 0.28183782 0.23822165 0.33002242 0.14855775],[24.81292351 20.28155862 23.51007967 24.33171556 24.26124173 24.94435495 49.33496741],129.1992188,0.010070249,2
[-490.57294    183.57758    -17.8212       2.7038703    1.9359144   -9.489172    -5.6569614  -11.237813   -12.127659    -9.025502   -5.5231023   -7.784104    -9.010858 ],[0.35549462 0.43113253 0.17087379 0.3237827  0.358876   0.14753145 0.13933401 0.24661244 0.67044765 0.23498274 0.08288242 0.1578209 ],[22.1963943  20.86430518 24.51756325 26.06181299 27.19189082 26.85884363 45.98108768],143.5546875,0.007401548,2
[-4.7011880e+02  1.9752150e+02 -3.0841507e+01  8.6507702e+00 -3.4447929e-01 -6.6061969e+00 -5.8313107e+00 -1.2104112e+01 -9.0118876e+00 -1.0556525e+01 -6.4811926e+00 -7.4834867e+00 -9.8139648e+00],[0.25076216 0.36501575 0.47851977 0.239617   0.2668632  0.27453133 0.21650851 0.17239872 0.28707665 0.48508316 0.20224552 0.16025355],[23.23695979 19.50157439 24.10545637 25.34725108 26.16098017 26.48930529 46.85158896],143.5546875,0.00779951,2
[-476.54233    190.471      -35.866146     7.393745    -7.264102  -11.767141    -6.962273   -10.188713    -8.782939    -8.956971   -3.325505    -4.8298435   -3.8678818],[0.40305784 0.4276445  0.32848483 0.38382    0.39039573 0.39969215 0.19187532 0.17911221 0.2966316  0.30437848 0.20956188 0.22251174],[23.1161874  18.95684906 22.14110139 23.64553549 25.57120762 26.86508885 46.44311756],135.9991776,0.008319423,2
[-410.96027    180.43483    -52.738834    21.861326   -13.417634   -8.861683    -9.862052    -6.052963    -5.2188683   -4.559676    1.8577392   -0.5834516   -3.88592  ],[0.50229836 0.20938663 0.270942   0.25870267 0.28515428 0.38357604 0.3061547  0.35558525 0.23143552 0.20631167 0.35001704 0.23450235],[24.86417397 17.17558847 22.13971436 22.40987939 23.48242201 27.16537278 51.32832929],99.38401442,0.007641042,2
[-467.92795    191.75735    -27.510439     4.3936944    5.01424   -5.083163    -2.527542    -6.6817317   -5.017049    -7.2198377   -5.8859487   -6.3724384   -4.6258307],[0.19474025 0.274287   0.45043883 0.35632747 0.2422408  0.24456418 0.42618898 0.6586345  0.33107808 0.25006768 0.35293144 0.33480942],[24.69312579 17.16846478 20.12351566 21.2689291  22.91682486 25.27688487 45.73319589],107.6660156,0.007237093,2
[-5.2849323e+02  1.8785326e+02 -2.2470465e+01  9.3522251e-02  9.8716819e-01 -6.1853123e+00 -3.0129147e+00 -5.5238037e+00 -5.4538431e+00 -8.1745176e+00 -5.2999959e+00 -2.1133215e+00 -7.6459402e-01],[0.38508606 0.36710232 0.28513983 0.3304315  0.6358361  0.42376962 0.19307876 0.22426061 0.4355132  0.40841025 0.19892322 0.30371588],[27.32220142 18.28730722 22.34130929 23.95561552 25.06628747 24.64605502 44.28110217],107.6660156,0.007254718,2
[-487.77753    195.39056    -31.820528     3.232624     4.467647   -7.1502514   -4.0797253   -7.7463827   -3.1657667   -4.24715   -5.777724    -5.9840794   -9.501793 ],[0.4949104  0.36614117 0.27929577 0.27202004 0.3429019  0.5906772 0.315151   0.23850904 0.32259923 0.3752763  0.16198823 0.25711748],[26.68516412 20.91126592 23.54852099 25.79581128 26.93975796 26.8059286 47.39718194],135.9991776,0.006169085,2
[-4.4137061e+02  1.8770361e+02 -3.8910439e+01  1.4888233e+01  3.8889366e-01 -6.9814034e+00 -2.5901353e+00 -7.6283798e+00 -5.4068480e+00 -8.4073277e+00 -8.2801390e+00 -8.3096714e+00 -8.2134409e+00],[0.3063965  0.28585917 0.18468913 0.26109022 0.43387482 0.28311524 0.21456417 0.29439428 0.3636909  0.42378747 0.19690365 0.2526473 ],[24.25175252 18.88682865 22.28106833 23.57189708 25.55269182 27.757982 49.04520187],143.5546875,0.007644205,2
[-608.91486    162.40594      3.8858917   -3.1383283   -4.846603  -14.262671    -9.972377    -8.345619    -7.9448967   -3.9407148   -5.522305   -12.174777   -11.063211 ],[0.1477868  0.18163182 0.14588562 0.23829459 0.11446731 0.26246086 0.41230798 0.14334829 0.20780589 0.18989164 0.4154808  0.28317705],[22.33699556 23.50207011 27.67016318 28.77723179 27.79106282 23.94151445 44.23671899],103.359375,0.004595913,2
[-5.1813324e+02  1.8868167e+02 -2.2546026e+01  2.2952868e-01 -5.4496497e-01 -1.0431315e+01 -4.3367367e+00 -7.8932376e+00 -7.3504343e+00 -6.9866495e+00 -1.0460195e+01 -1.1250555e+01 -8.7590399e+00],[0.16456214 0.2737698  0.33333027 0.21126132 0.13330871 0.31411675 0.44516498 0.18993664 0.3063152  0.19588873 0.41970634 0.31196275],[24.03176991 20.0294711  24.9077196  27.89950684 27.78520269 26.60795305 46.76470282],103.359375,0.005946895,2
[-553.4029     185.68207     -8.39289      1.430399     4.8153105   -6.097227    -6.67659    -12.663947   -10.033715   -11.871444  -14.3891     -10.477756    -6.927412 ],[0.44866207 0.20596924 0.17848165 0.16361904 0.2745667  0.23002034 0.25690246 0.5070091  0.29174355 0.38200048 0.23286983 0.4313851 ],[23.31478183 21.13358813 25.82620433 25.95836947 27.14097913 25.15520861 44.0440804 ],89.10290948,0.005231723,2
[-485.6793     203.60484    -29.94019      5.510426     8.024501   -4.5504494   -2.5195968  -11.409243    -8.0109215  -11.409663  -12.518484    -7.2159333   -5.420577 ],[0.57111275 0.2738152  0.35485643 0.21768346 0.33528695 0.29652807 0.25054026 0.31795996 0.1890542  0.2649352  0.179036   0.4294405 ],[25.37258106 20.83471354 25.05322616 26.25370559 28.3974099  27.58079176 46.16167621],89.10290948,0.005190488,2
[-476.80728    206.08167    -25.769009     1.7541349    7.113001   -4.7783055   -2.5859158   -8.740176    -4.969882    -8.700181  -12.2708435   -6.935281    -3.986398 ],[0.6250588  0.2704117  0.30575785 0.263427   0.4786167  0.39127457 0.21755837 0.3045973  0.20246924 0.2577878  0.18774043 0.41872647],[24.77741989 18.91373079 23.71156746 25.04892468 27.61730006 26.955192 45.52218267],89.10290948,0.005926172,2
[-436.29788    192.71626    -34.337402     8.863017     2.7331386   -5.395555    -3.4053338   -9.932119    -4.8427243   -8.675399  -10.084492    -6.7048707   -4.293527 ],[0.39031002 0.20078135 0.239671   0.3651991  0.54138696 0.24651225 0.20793793 0.28273132 0.35094357 0.39238176 0.20408492 0.3584883 ],[25.12266768 19.68735834 23.16015679 23.60006541 26.21329981 28.14229071 47.61396046],172.265625,0.007895018,2
[-5.8239386e+02  1.8142462e+02 -1.9385965e+01 -1.1361017e+01  1.2210518e+00 -7.4897947e+00 -1.5194581e+00 -6.7764978e+00 -1.4138520e+01 -6.2867789e+00  4.4352899e+00  2.7934533e-02 -7.0731874e+00],[0.1912489  0.3489103  0.23203233 0.20820035 0.38368785 0.5359038 0.20664124 0.08741769 0.10969866 0.14007    0.0865357  0.07905651],[25.14335064 18.98423973 22.64961753 25.82920195 25.43995846 24.80256753 44.21503397],161.4990234,0.00408872,2
[-386.2782     192.8581     -38.200188    16.113285    -3.6477664   -4.816093    -4.745087   -10.008332    -5.0351133   -8.462948   -7.295927    -7.4126496   -9.0706625],[0.21668549 0.30309314 0.34007543 0.2523856  0.30555552 0.3339349 0.6123512  0.5581378  0.28328735 0.15769546 0.22516249 0.46826392],[23.93982736 19.01287499 20.88523474 22.82414293 24.43691126 27.72690004 48.76582291],135.9991776,0.009837139,2
[-495.6706     191.04416    -30.812262     4.044384     3.2450716   -5.7983212   -2.9944334   -7.80563     -5.2967806   -6.6320624   -6.8253675   -3.3716486   -1.6835413],[0.3194491  0.22043669 0.25349757 0.55155414 0.27555233 0.17584036 0.20946091 0.23087354 0.4161258  0.19756182 0.2538374  0.31810755],[24.50896833 20.66979416 24.81637726 25.89875428 26.81674164 27.11653399 46.51274268],135.9991776,0.006362761,2
[-442.1859     170.26604    -41.526405    22.217968    -7.5143256   -3.1859195   -7.241497   -12.05342     -8.558284   -10.021262   -7.5934305   -7.8007946   -7.699479 ],[0.29204372 0.12079624 0.11172036 0.24436522 0.40311173 0.17561036 0.3066439  0.35614327 0.15780629 0.21181746 0.28061834 0.6264989 ],[24.62052135 21.68653322 24.82177094 25.67172196 26.14862717 27.36613982 50.26196465],135.9991776,0.008233009,2
[-436.27634    181.77156    -38.655834    16.900993    -5.991332   -3.7399735   -6.7408943  -11.012143    -7.420929    -9.521444   -7.5487285   -6.8658533   -7.595581 ],[0.31290218 0.2389268  0.37675014 0.2821593  0.35449043 0.22398719 0.42066124 0.45489582 0.21545143 0.2910649  0.19108012 0.40742922],[25.0851673  21.74517254 24.23839626 25.2681284  25.72342549 26.59748426 49.19784075],135.9991776,0.008998259,2
[-431.29068    155.1994     -34.724045    10.609402   -11.298631   -5.7456055   -7.3331895   -8.326861    -8.076566    -1.7551793    0.6734191   -3.991865    -7.7616076],[0.23870155 0.13526691 0.10938364 0.26603726 0.5462796  0.22550811 0.25961113 0.32627606 0.19262968 0.3672861  0.18581928 0.29460406],[25.12633123 19.77140562 25.02236163 25.27963283 25.09173578 26.22230365 50.70089848],143.5546875,0.01131221,2
[-578.1198     190.19104      2.4558494    3.5983808    4.697337   -8.026364    -8.642463   -18.42791    -20.132082   -16.562595  -12.062863   -11.464905   -12.031593 ],[0.22923684 0.11154546 0.22073027 0.13793753 0.31962696 0.3156626 0.11068735 0.05480096 0.20795034 0.6709088  0.22901331 0.33888558],[25.45677892 21.31342997 28.45637518 27.80673786 28.55022293 25.55250196 43.9868241 ],129.1992188,0.003936366,2
[-521.6233     201.28616    -19.270632    -5.3972483   -6.2455535   -7.315775     3.195753    -4.9401865  -11.772401   -14.748488  -15.86663     -8.352299    -3.529423 ],[0.37008542 0.1378733  0.30665627 0.16322397 0.40958595 0.28016686 0.07495454 0.04798522 0.15310298 0.48920327 0.18940033 0.4264075 ],[23.20358984 20.03567822 24.95997835 28.14646304 27.46782384 27.19657537 47.9219029 ],99.38401442,0.004621235,2
[-4.4814993e+02  1.9944099e+02 -3.6852798e+01  1.0437575e+01  7.8874111e-02 -9.2941532e+00 -4.6696968e+00 -1.1802304e+01 -8.6662931e+00 -9.9672670e+00 -6.5528941e+00 -5.8071604e+00 -4.5909700e+00],[0.21314776 0.25380114 0.33564162 0.18468687 0.36468476 0.41339734 0.18007621 0.21631736 0.24186787 0.6817389  0.28680426 0.13090166],[24.81188061 19.82455712 23.91724628 24.29391667 25.75217243 27.2984245 46.60987553],161.4990234,0.008343941,2
[-452.48172    200.53352    -33.883507     8.087517    -1.2803491   -7.0770717   -2.3681843   -6.8773885   -5.3241296   -7.6351514   -5.725766    -5.390639    -5.7351947],[0.27364674 0.22185302 0.46478695 0.18945938 0.2917033  0.5069187 0.2280159  0.2730162  0.20064016 0.41980785 0.2686759  0.16473055],[24.76288433 17.86676302 22.71664167 23.97632282 25.16645227 26.39654342 47.37338598],161.4990234,0.008006929,2
[-598.9412     189.83676     -4.7503576   -8.053708    14.99301   -1.0412573   -7.58579     -7.617937    -9.131987    -9.555162   -8.389626    -7.701092    -9.174232 ],[0.32857898 0.5131366  0.35194218 0.35991964 0.2860816  0.30224368 0.230412   0.4399242  0.36618412 0.25791684 0.18089552 0.13722624],[24.7287827  25.21844599 29.78522477 30.12995153 30.62424671 24.4421866 42.7272913 ],103.359375,0.002949722,2
[-594.0091     188.2122      -9.422097    -5.4643707   16.513828    1.0348872   -5.1855593   -8.138687    -8.746146    -8.260751   -8.667137    -9.135467    -9.315072 ],[0.46238285 0.3389922  0.2288686  0.3142373  0.2279629  0.35147685 0.22240864 0.38292384 0.5153994  0.45109406 0.17881832 0.20005862],[26.18569493 24.11021851 28.95531364 29.3665352  30.73899569 24.61425095 42.52437879],103.359375,0.003225778,2
[-591.79205    174.06119     -3.253409    -2.271816     2.7438636   -8.258393    -5.6949205  -13.2569685  -17.182705   -16.185808  -11.819003    -7.5795445   -6.6085367],[0.54849917 0.2360274  0.09439065 0.18176875 0.11290009 0.21874067 0.13779676 0.38139576 0.4458281  0.12881753 0.04396866 0.13929923],[23.36903862 22.59271349 29.87351579 29.22913987 29.06922845 25.91506229 43.74832551],117.4538352,0.003932347,2
[-5.2289618e+02  1.7801793e+02 -1.5433272e+01  3.3361347e+00 -2.4079658e-01 -9.1357660e+00 -6.2967248e+00 -1.2383607e+01 -1.4369569e+01 -1.5670560e+01 -1.2405746e+01 -1.0786948e+01 -7.9814086e+00],[0.22244516 0.11590195 0.27197424 0.17756009 0.12489061 0.28735772 0.20716318 0.30771288 0.14357878 0.30911806 0.3488133  0.13819583],[23.72760755 22.84133602 27.75623155 28.36675972 28.44282751 27.27872736 46.61431932],123.046875,0.005785557,2
[-434.3713     196.1276     -38.276768    12.648204     3.3940766   -6.5792866   -2.3404975  -10.427361   -10.253856   -15.025002  -10.75653     -7.2465553   -8.597022 ],[0.31792092 0.25244212 0.39649194 0.3023324  0.22489998 0.5379709 0.28486785 0.28884384 0.16778906 0.21621467 0.44276604 0.1996464 ],[24.61220215 18.46749555 24.20549179 24.48035312 26.26930368 27.45271895 47.69457045],129.1992188,0.008128397,2
[-463.8387     187.23352    -32.862816     9.344479    -2.4559762  -10.3217745   -7.0663786  -12.457906    -9.422565   -11.027679   -6.6415153   -5.9409595   -8.05322  ],[0.16380574 0.1460764  0.3143712  0.15344027 0.21031713 0.37612602 0.18132976 0.18374269 0.24358492 0.621698   0.2523835  0.15991518],[24.32992705 18.75944442 24.80836428 24.47905451 25.76110021 27.21521894 48.08334955],129.1992188,0.006500504,2
[-453.85455    182.39351    -33.753544    11.877529    -4.693639  -11.006575    -7.685812   -14.910865    -9.91269     -9.652076   -5.934808    -5.6222134   -7.317253 ],[0.47840583 0.23513758 0.16919558 0.19141269 0.3714947  0.3138246 0.25243533 0.4072082  0.23181723 0.31999487 0.20205183 0.32104108],[23.92231589 21.53908399 24.34407089 24.48981873 25.69289511 27.43276417 47.82932949],123.046875,0.007607088,2
[-441.65137    188.27834    -41.09316     15.507969    -1.2765048   -4.411716    -4.184956   -11.4534645   -7.349169   -11.188693   -8.430626    -4.3551784   -6.575846 ],[0.6404062  0.25214496 0.32316622 0.38982219 0.24095711 0.22598429 0.2127444  0.45151302 0.2834892  0.17293933 0.19585581 0.24808446],[23.94796656 19.59753955 21.9707166  23.36888599 25.51370909 28.30521962 49.41285817],143.5546875,0.006768244,2
