mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,Emotion_Description
[-154.27051 110.07524 -2.0692713 21.838058 -0.81409043 6.0749884 -1.1858287 6.0369506 -5.0565524 2.0703197 0.031826872 0.5903584 -1.3109316 0.08050758 -3.2117927 1.6972666 -2.6464927 -0.0989932 -3.446087 -1.8016453],[0.3079666 0.4898684 0.41360512 0.3126191 0.25805706 0.26707733 0.3724242 0.34290788 0.3186105 0.24843201 0.24511653 0.28525195],[17.796716732212037 14.742605726354759 18.560787098939404 18.245014209457402 16.734862815434912 17.381629195748484 46.59927699421279],112.3471467,0.09144724,4
[-212.79678 123.48054 10.7494755 26.234903 5.9804854 3.2529564 -3.4810593 -0.22239259 -6.717722 -4.5222373 -7.1219883 -3.9440043 -8.009122 -8.979081 -7.4151607 -0.9608655 -3.0180311 -1.8029169 -4.407835 -5.7844853],[0.3451503 0.24971847 0.27204213 0.2978867 0.48825094 0.26246625 0.15504394 0.19079046 0.21895568 0.27957448 0.15286534 0.27081844],[19.839186490861646 17.131005487751306 21.278269935146515 20.698804508278716 20.11683365941251 18.800161434564682 45.13543121815006],123.046875,0.08465724,2
[-208.97478 130.19972 -37.91822 43.21045 -5.250551 12.16471 -3.7573223 -5.3863654 -6.0671816 2.1210299 -2.1646934 0.9947895 -9.482375 -7.257902 -14.59787 -9.358464 -5.40019 -4.113109 -10.171127 -8.325418],[0.25340223 0.25502598 0.16990983 0.2526645 0.4233211 0.44821978 0.46568537 0.2690642 0.3442685 0.5237047 0.42234185 0.40771648],[21.83030419821977 16.94037487432218 19.838525755672546 20.232645795875797 21.38155857982732 22.92734463988944 52.42187132540883],107.6660156,0.07616728,2
[-256.88727 123.79569 18.286129 41.00184 8.556724 15.185671 7.606527 7.943336 1.9042917 -2.758375 -5.00877 -3.4892936 -6.8572826 -1.0724233 -5.007125 -7.943825 -6.9347377 -3.182352 -3.2870631 -3.8426883],[0.24322425 0.35561562 0.29178014 0.2560749 0.40443996 0.4350017 0.3929782 0.37876195 0.39403144 0.33275837 0.20938256 0.25013244],[21.526154093749774 17.74197603113452 19.546420485759654 20.012441518881577 19.718722343066062 19.55947099822172 48.30191522623243],151.9990809,0.09361317,2
[-170.40813 99.84992 -50.0534 37.964764 -22.225908 6.030602 -25.320457 -5.5487766 -1.5550019 2.6195004 -11.292795 -3.710009 -4.8899293 -6.308304 -19.495749 -14.230463 -1.8618761 2.8623848 -6.944992 6.1591415],[0.15374844 0.17745766 0.44569212 0.1594924 0.21760674 0.15650405 0.514673 0.71362096 0.27881727 0.25958884 0.18908277 0.66441715],[19.771580488122826 17.88613585391295 21.25278649086303 21.870258854483087 25.75965657201977 25.278532456367817 55.708961854569445],151.9990809,0.067178756,2
[-219.69014 98.21653 -2.7811296 36.61115 13.148481 17.878325 4.7005963 3.5872512 -13.801732 -3.7570727 -9.159036 0.41472432 -9.562513 -9.926526 -14.744426 1.0421958 -6.035542 -6.558351 1.4209936 -1.6785116],[0.31929475 0.18028764 0.13849223 0.21226937 0.33233762 0.23815154 0.16659486 0.27047178 0.5015041 0.5240309 0.42446393 0.5445593],[21.93822657490211 17.25151218263703 20.893385272426226 18.119156083381394 19.83711031950854 19.64482522196675 48.91150309942654],129.1992188,0.06182697,2
[-225.07767 106.31109 43.72403 53.201576 21.117022 15.121239 -6.372912 19.457458 -11.158203 -1.6049076 -6.728767 9.780402 -3.5029962 -4.338851 -5.9675884 1.6347635 -4.268321 -5.6450944 -3.3038576 -0.6475739],[0.27699918 0.17302778 0.16333242 0.22641313 0.39574727 0.27757975 0.20464702 0.26033393 0.49403232 0.6681527 0.4475364 0.46685567],[20.29885598046502 18.687053204541538 21.2022962876663 19.774503977956606 21.957300799260832 19.463751830098882 50.536319705286985],86.1328125,0.107835025,4
[-156.18866 133.79736 -12.808015 39.88176 -1.0902642 9.588507 4.809476 3.2351887 -3.6619554 3.2036383 1.6560942 -0.22295979 -10.898298 -2.118008 -5.5071535 1.8322797 2.4537091 7.577322 -6.2642536 -1.6183054],[0.19882196 0.3428692 0.5500485 0.31407285 0.28162235 0.2163508 0.3102806 0.575149 0.46977752 0.62343484 0.30290937 0.18794842],[20.234050010114125 14.974955107633921 18.290073699507733 19.791040311770193 20.12968045473433 18.58529735051519 47.580379333834045],117.4538352,0.09591908,4
[-218.60867 122.882805 6.1780143 29.451359 -2.8426795 -2.4865165 6.701477 -0.4580366 -11.047977 -6.857637 1.9918576 2.4772477 -9.696943 -8.934674 -9.9907055 -12.515042 -12.649931 1.9493299 0.58481735 -0.44969866],[0.19621564 0.17457847 0.32811832 0.4715225 0.22324999 0.3117404 0.2339423 0.5176686 0.33931297 0.15266547 0.11888283 0.112340815],[21.428452521958985 17.7012686982522 20.820793000125533 21.582308785675295 21.462231921457132 21.962969485149852 46.94241206882378],95.703125,0.07915704,2
[-173.50047 114.08108 -6.017157 29.154251 11.810053 1.2282418 1.3422893 2.6394353 -12.096766 5.8584013 -13.234154 -4.834402 -8.971051 -3.8681672 -9.131154 -9.000976 -12.661769 -9.168135 -9.466649 -2.0806062],[0.27233893 0.2906082 0.19175018 0.33311155 0.47930762 0.3034642 0.39939657 0.28919822 0.31407547 0.31124532 0.32637545 0.4808351],[21.98652085756485 17.618368696830217 20.21600880186689 20.860904950767367 20.99250804423722 22.623238337882302 50.29823147183992],143.5546875,0.0890674,2
[-396.88968 141.00963 50.089394 3.5262315 -7.299352 -14.057051 -18.433983 -18.05346 -15.04732 -9.535595 -3.3135612 0.097059324 -0.103433065 -1.8829545 -3.250299 -2.967498 -0.9858782 0.48428074 -0.26989317 -1.131645],[0.17315674 0.2138966 0.15985057 0.44088343 0.14111683 0.21292457 0.064805515 0.12043924 0.22229286 0.08053903 0.15076922 0.065240756],[19.272499330519537 20.89348033906428 28.669413094015038 27.553054542526628 28.33099281439674 22.15886567516611 41.387827741442145],40.37475586,0.082413875,3
[-130.9016 62.710438 1.420684 53.620068 10.96816 15.362787 6.1569624 11.222525 -4.220689 3.5366216 -5.4568524 -2.3486478 -5.043469 -1.3297762 -12.044059 -5.772878 -10.154323 -5.5132055 -7.356908 -1.1994654],[0.5577825 0.2524403 0.18622492 0.25557035 0.5199075 0.4907519 0.4313201 0.49347255 0.37926424 0.4108338 0.352447 0.4630219],[20.431147600430553 17.805403372627065 20.709985283619886 19.598282684602776 20.09677873070163 20.587469350356084 50.04075071026944],99.38401442,0.08997602,4
[-132.74309 109.53373 -10.8408165 34.05769 16.141178 2.6952577 4.563128 3.9084857 -3.5054786 7.7724667 -8.525161 -3.4702737 -3.5927382 -2.4680119 -6.9009156 -3.412694 -6.3316135 -5.865915 -6.407703 -0.7158809],[0.41887766 0.30367595 0.50054646 0.2709251 0.26178688 0.20821562 0.30312186 0.5746563 0.4171703 0.4435824 0.31453833 0.47850075],[19.674932130289918 16.427808368473876 18.3815705897869 19.435389167770676 20.440729670744886 21.549470131018307 48.41557063625881],73.828125,0.095235586,4
[-138.19772 104.84607 7.071055 48.418037 15.985924 -1.3673317 -0.9572108 10.594872 -4.15415 8.08622 0.38406017 4.7376413 -1.1064438 -1.4613354 -3.4225523 -1.9819341 -4.5323544 -0.47365272 -5.190637 -2.5124743],[0.30768764 0.2398387 0.22076426 0.3234457 0.40867457 0.36163244 0.49344417 0.35644072 0.45220688 0.45987886 0.44659662 0.70249104],[19.190952166624086 15.873364965852293 19.226309757368767 18.806914725197647 20.1375421256893 19.454083874200478 47.09854322292649],117.4538352,0.11265483,4
[-181.5278 128.07838 -23.41708 20.441837 -11.505717 -2.534147 -24.062807 -12.373223 -8.844468 4.2707396 4.783795 10.4818735 0.79920805 -3.5358062 -3.7721038 -7.0195155 -0.79386365 -5.800753 -5.083521 1.9342737],[0.22878385 0.3822232 0.37950474 0.1372986 0.19106804 0.18026625 0.35840744 0.4686689 0.1873683 0.051823065 0.18228446 0.50719994],[18.84441008814018 14.396520158638525 21.458328620721236 20.804407017447776 23.49256862488228 24.39115962904087 56.799655470862064],184.5703125,0.0831541,2
[-176.91626 96.461945 18.033947 23.854921 1.550171 9.173195 -2.318263 7.9025745 -5.072844 -3.4776046 -10.492659 -1.3391162 -9.662551 -7.2979026 -8.563832 -1.1141335 -17.443398 -5.365087 -5.310087 -5.9875264],[0.27547097 0.376052 0.2585368 0.20229772 0.1565201 0.29598552 0.5119699 0.41812187 0.5437602 0.36450097 0.21257088 0.2604044],[21.785600751195243 17.886743137795715 20.30509499565592 20.243532997544023 19.569528187060417 18.45523001958041 48.46607921397911],112.3471467,0.09196085,2
[-125.92176 114.3311 -30.253757 18.431803 4.333797 22.475555 1.0904167 12.041079 1.7858244 4.659756 -4.688224 -0.49531102 -4.4853215 3.778865 -12.687766 -1.834969 -1.0514511 5.788026 -4.3936625 0.83456206],[0.3145573 0.48581722 0.59602535 0.36542812 0.3265052 0.281751 0.48477578 0.2902965 0.29859558 0.563009 0.45099282 0.39212403],[19.221509152936925 15.31398834541764 18.104289494644682 18.953515066797625 20.115294509346523 19.03385417623327 52.286628690394025],86.1328125,0.10838334,4
[-192.73877 118.75614 12.844183 33.939503 9.198635 10.201073 3.8032453 9.9309635 -1.6404394 -3.040967 -11.169797 -4.2779055 -5.3216105 -2.729476 -8.780853 -2.6016288 -4.95251 -2.4135132 -5.533451 -0.48383063],[0.23186125 0.207567 0.30027953 0.21036842 0.21743302 0.20503896 0.40052631 0.59743047 0.53499776 0.57960665 0.35496053 0.23018152],[18.661075407652692 16.638838856554873 20.70063296859565 20.90910079119168 20.290906816973727 19.296786477438857 48.119806056331115],107.6660156,0.09434776,4
[-154.17574 102.87331 23.951826 32.064117 9.560422 20.693546 15.973046 13.688593 0.19540018 7.605413 0.024306102 2.9111874 -4.07971 2.4445405 -0.28601748 -2.0585468 -6.1300755 -1.4264053 -5.7925296 -2.682732],[0.22849296 0.18356729 0.30634028 0.36083832 0.28062385 0.2581011 0.3543595 0.5128837 0.62293893 0.5609361 0.5160276 0.4111455],[19.860751099671248 18.34009421145548 18.181378654263064 19.687838632367715 17.010328994590985 17.019776678590787 47.57648834473454],117.4538352,0.15029308,4
[-233.69955 157.08913 0.6678529 22.647663 7.510663 -5.5263724 -11.211663 -4.864518 -11.579768 -5.516396 -11.325235 -11.88899 -13.933197 -10.97774 -10.4000435 -3.4171705 -4.7361083 1.7506571 0.38601333 3.2894518],[0.14268725 0.37976316 0.25502414 0.21418267 0.51413333 0.2222255 0.23730169 0.1687222 0.4369698 0.29482567 0.10230239 0.05246628],[19.568116331607595 18.421826241952992 21.382257444698116 20.30785775535288 20.99241056469609 19.325937586113756 48.764234508591215],83.35433468,0.09612203,3
[-289.69568 146.44388 22.856153 28.372763 12.886465 13.190134 7.077115 1.4177972 1.0197017 -7.0445952 -6.2176614 -2.3040924 -7.8791385 -3.537047 -10.0937195 -18.949963 -13.034354 -6.10421 -7.945906 -3.2258961],[0.14582615 0.17362167 0.25645027 0.4358275 0.28134468 0.14684993 0.22851835 0.34845302 0.5675156 0.433133 0.29923087 0.29248437],[24.22347737617593 20.359397769187023 22.3051472581866 23.699506811995164 23.248362712219308 22.20905857717202 47.994454676256176],129.1992188,0.08599082,2
[-243.98091 148.407 27.562887 16.814957 14.283799 4.9458556 1.0403001 1.4360199 -8.874244 1.4622053 -8.910546 -2.2919025 -4.816953 -4.850321 -0.30283755 -6.748091 -13.841242 -4.1159425 -9.799916 -6.6038175],[0.1781229 0.12644199 0.33564097 0.31100672 0.20767042 0.1714501 0.36162558 0.6050273 0.41559124 0.25482446 0.2015065 0.32787102],[22.199216205613144 19.11595292929992 20.516704260184568 19.71066872824635 19.77223840697468 20.210702745176995 48.230682507467506],135.9991776,0.0953412,2
[-75.119995 95.067 -9.634447 19.888199 -0.3906786 4.0152874 -5.0846863 4.004611 -0.0053101215 3.4004445 -7.45482 3.9636712 -5.57142 -0.5093916 -3.6574504 -0.9033607 -5.7359176 -0.52423245 -6.7548256 1.2366889],[0.74797624 0.48053512 0.36440152 0.31423345 0.30305183 0.30921128 0.31935596 0.56979793 0.3530854 0.28317323 0.33435163 0.45430538],[18.436786462092478 13.772928612112853 17.30431596457574 16.74269913575797 17.15161327244676 17.594359989454475 48.0573065245758],161.4990234,0.10260793,1
[-138.24023 109.15301 -6.8318334 27.079473 5.4319677 9.006193 -2.0840943 6.763738 -4.598462 2.564305 -2.5114474 -2.862491 1.2795238 -1.6859355 -6.515022 -1.5287937 -10.43472 -1.9381417 -6.0826445 -4.050453],[0.46202904 0.33683318 0.37090275 0.31594428 0.40589607 0.3958412 0.36300516 0.49917728 0.39770713 0.37417102 0.2838512 0.33654043],[19.53937280816462 16.208608191146052 18.93641615469322 18.069365387948796 18.24272518189007 18.876102797775687 47.20596804189444],80.74951172,0.09755918,4
[-131.0791 104.65991 -0.20462398 26.715538 4.2378087 10.388807 -2.607296 8.771722 -3.4863555 4.59268 1.3986688 0.58807117 3.3350687 1.0135602 -2.2004387 -0.12888068 -3.4047308 1.9358069 -3.6607254 -0.90963095],[0.35568073 0.3563391 0.33203325 0.34503457 0.47894326 0.33491632 0.34157148 0.3415185 0.44118068 0.54470307 0.38849786 0.42239124],[18.154861904516316 14.91825492989181 18.01041515170401 17.461543527646675 17.25832923352675 17.318452962702008 47.21000477380553],99.38401442,0.0986881,4
[-106.11097 88.811195 2.2855866 24.120632 2.987545 2.8260615 0.2827747 14.500337 -3.240757 1.6404506 -3.4238932 -1.0771443 -0.27814928 -2.0702744 -6.632398 1.5333935 -6.999195 0.47294688 -5.690349 -2.3321338],[0.328263 0.3156111 0.2918795 0.52394414 0.6309817 0.44167414 0.4116944 0.33132422 0.4216506 0.42616645 0.3865335 0.44994408],[19.68063746751147 14.581888493536287 17.28920331571644 16.966771155251998 16.559328896269232 17.454462462297478 46.8420053013177],80.74951172,0.10306738,1
[-246.94972 118.284004 31.692255 35.233265 18.7684 24.087893 -3.5413096 0.94126064 -14.190523 -9.810941 -5.370315 -9.142775 -4.136816 -2.0351837 -10.987873 -8.047352 -0.2423871 1.771878 -10.47951 -12.705192],[0.43112364 0.20137388 0.17704427 0.14860702 0.19509196 0.18988019 0.29600918 0.55611324 0.44875884 0.44442376 0.36999604 0.52617383],[23.56916219013984 19.232484095549005 25.029747946391154 20.747092018635357 21.973215643102773 19.45972815150672 49.0158121396165],135.9991776,0.09466054,2
[-212.50677 118.68874 29.193369 15.912506 -12.812458 -2.37217 -12.175904 -0.7528138 -10.145592 -2.5602238 -1.8534471 -6.2833867 -8.931558 -1.6398243 -9.140805 -0.25606048 -4.690991 2.988037 -3.3576312 -2.3147712],[0.26196375 0.24521881 0.5130842 0.30374065 0.39943781 0.38986328 0.20032158 0.27876222 0.3085822 0.61782813 0.26869836 0.22702384],[18.335206686247513 18.36446457678339 21.238313247540898 22.809696679445327 20.47122035563861 19.831570201086436 48.759536408715555],112.3471467,0.08397121,2
[-168.24173 125.79977 -11.476734 20.032068 11.943364 9.035462 5.5009947 8.412218 0.65277547 7.335252 -1.6310363 4.285416 -1.7835517 0.7560461 -1.5172782 3.8208458 -2.6811037 -0.38127598 0.74399537 8.527735],[0.61064994 0.3958935 0.37842 0.33349457 0.3631387 0.3734174 0.2720532 0.44639617 0.3124698 0.30982357 0.34632015 0.4056012],[19.811304556196873 15.33057223057283 18.78085842678195 20.879983761469628 21.095582022889147 20.198408928058114 46.52665502995095],75.99954044,0.101788215,4
[-259.2601 133.72276 24.536865 29.766594 20.289036 6.063111 -2.5616624 -5.068693 -3.6574135 -4.5978417 -11.397442 -3.625709 -11.107843 -8.906198 -7.849655 -7.627273 -7.4424014 -5.485097 -5.0913377 -0.5014544],[0.22461197 0.39255175 0.35367045 0.2387001 0.22692393 0.16000381 0.30987436 0.34351256 0.28126705 0.2500545 0.19200014 0.18776909],[20.760116593554226 20.23465639537421 22.74961071741662 21.944026600860184 22.687664009656405 20.17020057850827 47.87293888585383],107.6660156,0.09715805,2
[-184.0103 117.970055 -9.21755 42.78058 5.2300715 1.324389 2.6293244 0.45065117 -11.224388 7.589604 -3.3259265 2.026713 -3.5939794 -2.997328 -6.1377144 -2.833082 -5.325085 0.5421486 -1.2383682 0.031570874],[0.24475813 0.18748437 0.28904948 0.31601062 0.45306447 0.58293563 0.345701 0.3201931 0.26915783 0.2591961 0.21842548 0.18887174],[18.768695394043466 16.13488588119272 19.91731538272158 20.15202013249958 19.57918145174677 21.774916895360324 49.139831157342684],66.25600962,0.088806294,4
[-50.15167 76.96468 6.085896 11.084405 0.5238583 -1.7602564 -6.9615226 -9.2380905 -6.8631763 -7.555704 -6.594351 -5.764356 -6.1911154 -6.5804014 -4.8986726 -1.2477708 -5.7715125 -3.5979965 -5.589765 2.5115013],[0.21416053 0.09238765 0.20424746 0.089054465 0.22502968 0.23616865 0.1458078 0.2991952 0.16345792 0.32443723 0.1164415 0.20586798],[18.21096832244364 18.710500942212807 22.818118213378657 24.20486793374936 24.567997054243712 22.04003720736857 44.535569103515535],117.4538352,0.24869002,3
[-127.74081 108.7629 5.0483756 42.564564 6.1865506 2.8447967 -4.3893948 -3.4956584 -13.911235 -3.6164944 -10.31924 6.0839987 -6.006323 -7.6339626 -0.37923852 -2.0509043 -8.7479 1.7048826 -8.075527 -6.194259],[0.45658028 0.32364306 0.38011703 0.23884186 0.3655118 0.19812809 0.2907155 0.5039314 0.40998018 0.49790016 0.37870547 0.5336641],[19.994037651145863 15.55568008792656 19.032669354573486 17.278093077933327 18.69038646934731 20.159010336931843 47.37811702421427],135.9991776,0.10367646,4
[-234.45796 142.69809 24.218678 36.222286 8.269761 11.475147 -3.719894 2.2887666 -3.8904946 -2.304127 -3.9110563 0.7562134 -6.303845 -5.1506515 -5.070837 -5.358494 -7.96114 -2.9433858 -2.4563656 1.7753012],[0.21377416 0.2557063 0.29627237 0.46483752 0.3381009 0.29803306 0.3308273 0.3879698 0.31866264 0.19980438 0.21796899 0.21262705],[20.17341179003525 18.039861025157066 20.7599986659078 20.49877126221214 19.375997680097818 17.155924586300383 47.63431605336731],117.4538352,0.098026246,2
[-233.19972 120.40693 -1.5897392 23.206034 10.745875 -4.6275764 4.7806683 -5.8062463 1.489036 1.8538512 -2.4160151 -4.2102985 -4.059409 4.7798095 -2.8594902 5.1859374 0.3329074 1.7853357 -9.282939 -0.75211924],[0.18008743 0.1624651 0.25892407 0.2090471 0.34294274 0.32946947 0.20667894 0.23916046 0.20379491 0.3422509 0.4665359 0.22208804],[20.073190426048544 17.25447393351531 22.518451203321764 21.338138994016944 20.12314750788518 22.37301712657765 47.6121786188673],99.38401442,0.08760614,4
[-239.25813 131.54019 -0.9568 26.01719 7.2464857 8.513164 1.8785046 3.962288 -6.31036 -2.939788 -8.106069 -7.4294224 -19.967403 -12.573422 -8.543009 -7.981684 -8.937435 -7.5337567 -8.709228 -7.512679],[0.28545687 0.1608601 0.19347091 0.1558381 0.255602 0.25161567 0.23105648 0.4053104 0.3633039 0.53959423 0.31877157 0.30257076],[22.196927597198762 18.840405575487313 19.39781048801305 20.92881977546038 21.461093215256824 21.82811622559646 48.736335237719054],89.10290948,0.08362722,2
[-219.44612 126.207756 -10.045262 23.517456 -0.90485054 8.84244 7.683247 6.1914225 -13.454557 -0.59308124 -7.5253124 -6.0183864 -14.337605 -14.255305 -11.016475 -4.334046 -8.405086 -4.996525 -6.6252456 -11.532653],[0.30533552 0.17716555 0.20155604 0.22553565 0.39974537 0.26908684 0.29260778 0.47203124 0.3944319 0.39072594 0.27389544 0.38536447],[22.17680868698042 18.038770130008675 19.727335904452083 20.57621204115215 20.644083852342295 22.759354462706362 50.38400449106714],161.4990234,0.07496735,2
[-238.84233 194.43356 -2.0489209 24.309006 -9.097526 -13.708144 10.686108 -8.8762455 -22.75441 -1.6327125 -11.162915 -14.135931 -19.080254 -5.3425417 -7.7986856 -9.649517 -5.89761 6.103978 -8.479646 -3.0064373],[0.38884345 0.24619053 0.14085816 0.27472824 0.1794708 0.20069283 0.17547679 0.514749 0.6936273 0.32052854 0.19065675 0.15496334],[23.487582552773773 16.722190545278046 21.654700921144556 21.291132296320132 21.45092556726196 24.367339635746003 50.39280074449969],95.703125,0.10515374,2
[-258.1612 125.7087 17.965525 19.17561 14.243876 1.4721386 -6.389266 -1.534002 0.102177195 -0.8602888 -3.9199853 -10.085844 -7.447567 -5.400282 -9.229434 -6.847156 -11.268229 -5.0975204 -9.335519 -7.7241225],[0.34186804 0.22415738 0.34571972 0.27876955 0.31406578 0.47258788 0.27459916 0.20856866 0.13840055 0.25936732 0.4177216 0.23660558],[22.715405487970976 18.110339226558168 21.590122256711037 20.56468038748644 20.787414675426422 18.524042016188066 45.84731413140711],92.28515625,0.07411479,2
