mfcc_mean,chroma_mean,spectral_contrast_mean,tempo,loudness_variation,filename,Emotion_Description
"[-481.71112    178.8177     -32.125454     7.6578054   -9.416281
   -6.3227534   -5.930082    -9.460209   -11.028341    -8.972977
   -3.8642657   -6.2475877   -5.234212    -5.3218384   -6.4772563
   -6.054615    -5.1318207   -1.8112757   -2.9921627   -5.6795015]","[0.29032376 0.23772651 0.4164659  0.19514544 0.28489366 0.32076776
 0.1309501  0.20625786 0.24772625 0.37761948 0.17289746 0.13861313]","[22.1663353  18.94560665 24.45586866 26.30482532 26.60714049 27.13395965
 49.40851852]",151.99908088235293,0.00740039,Q1_o5AIp2Yc01M_1.mid,1
"[-528.4932     175.52567    -13.662242     6.077613     5.6044626
   -6.1852336   -7.235104   -11.547527   -11.523344   -14.095433
  -12.3425455  -13.488213   -13.240627    -7.41849     -6.4190974
   -8.215233   -12.190994   -14.599069    -3.248478     5.7866745]","[0.08772606 0.20491032 0.62186164 0.28162092 0.28413802 0.13500814
 0.21327463 0.2705757  0.19801508 0.51320845 0.2208676  0.15872617]","[23.25588419 21.42336589 25.54061338 26.74935597 27.65461643 26.32355581
 45.88695997]",143.5546875,0.005861226,Q1_osxmQReE_2o_0.mid,1
"[-4.8409811e+02  1.9936601e+02 -2.8927124e+01  6.7597656e+00
  5.2757788e+00 -9.1688900e+00 -5.3696771e+00 -1.3709696e+01
 -1.2282036e+01 -1.2780832e+01 -1.1423552e+01 -1.1070257e+01
 -1.2041358e+01 -6.7025027e+00 -3.8850908e+00 -4.7351670e+00
 -2.0556026e+00 -3.6256626e-01 -5.1602578e+00 -6.3057537e+00]","[0.28800273 0.20329744 0.3859064  0.33850518 0.27736714 0.40505847
 0.26323932 0.4713723  0.2539736  0.25892293 0.5062505  0.2575105 ]","[25.20546412 20.64818492 25.12024512 25.99621197 28.14247757 27.33515506
 45.94359185]",117.45383522727272,0.005612893,Q1_PdwxeMPXOCk_0.mid,1
"[-4.6500827e+02  1.9065495e+02 -2.6604055e+01  6.7481232e+00
  4.5397072e+00 -1.0570110e+01 -5.1522427e+00 -1.4252598e+01
 -1.2943108e+01 -1.3475260e+01 -1.2017613e+01 -1.0303279e+01
 -1.1251856e+01 -5.8873048e+00 -1.2074995e+00 -5.4259568e-01
  1.1584610e+00  2.7307686e-01 -5.5056443e+00 -5.0830846e+00]","[0.42643645 0.19048557 0.24268891 0.21728057 0.2336823  0.387085
 0.2176867  0.44669506 0.20432635 0.2912345  0.3209475  0.21971153]","[24.22610079 21.94042467 25.88932904 25.85757491 27.72516843 28.01676618
 46.37099767]",117.45383522727272,0.006592732,Q1_PdwxeMPXOCk_1.mid,1
"[-454.4293     188.01799    -41.79552      9.5051365   -3.430236
   -5.5200768   -5.386901    -7.6643023   -5.8948646   -5.115375
   -5.3667707   -7.0527945   -7.605608    -4.6938744   -3.4302578
   -1.0958136    1.6463518    2.3432417   -3.1854386   -4.9726295]","[0.30437553 0.15694363 0.26652315 0.18224217 0.25218877 0.3822314
 0.22806682 0.4017678  0.17517292 0.26377508 0.2674893  0.21576925]","[24.38536631 21.06004869 24.24235012 25.65725838 26.48924928 27.63347497
 50.00655342]",117.45383522727272,0.0074001895,Q1_PdwxeMPXOCk_2.mid,1
"[-523.55414    188.37779    -13.2385025    3.2865288    7.475683
   -6.868744    -7.083693   -13.487779   -12.755123   -13.543188
  -12.956298   -12.170939   -11.481571    -7.208239    -4.6167297
   -3.153249    -1.7086889   -5.8608413  -10.452803    -8.434413 ]","[0.16288967 0.2551845  0.256545   0.1285675  0.17757776 0.20277025
 0.54476255 0.21632512 0.16559763 0.39216867 0.21703346 0.37917256]","[24.95542452 22.07260715 27.45677243 27.65014937 28.67319666 26.70048691
 45.02236011]",117.45383522727272,0.0048490865,Q1_pNwQ9Tu_bCs_0.mid,1
"[-5.5027179e+02  1.7916322e+02 -1.5889591e+01  5.8698049e+00
  2.9565744e+00 -8.3211851e+00 -7.2634840e+00 -1.2561221e+01
 -1.1369626e+01 -1.3237830e+01 -1.1112037e+01 -1.1726107e+01
 -1.2979825e+01 -8.0208969e+00 -3.9611533e+00 -2.0434909e+00
 -3.7084243e-01 -2.1521773e+00 -5.5267997e+00 -4.8816457e+00]","[0.11493571 0.27408904 0.2501158  0.12022151 0.19044717 0.17573766
 0.489463   0.30361173 0.21637022 0.39955035 0.15243542 0.15741032]","[24.46284796 22.95793246 27.04660959 27.55906154 28.02395023 26.31505265
 45.17900333]",117.45383522727272,0.004995371,Q1_pNwQ9Tu_bCs_1.mid,1
"[-503.02454    201.60371    -21.1717       2.245822     3.938217
   -9.975855    -5.4220405  -12.618387   -12.072248   -10.521853
   -9.158359    -9.574092   -10.62812     -8.874182    -7.9101934
   -6.720451    -3.6869173   -1.2097743   -1.3163404   -2.080959 ]","[0.14829561 0.23688212 0.16220582 0.35875207 0.36162087 0.18473648
 0.3486913  0.22326133 0.3322108  0.13651146 0.2099181  0.31178844]","[24.10451347 21.66674564 25.62789997 26.7541672  28.86637704 28.20453539
 45.68741406]",117.45383522727272,0.0046043564,Q1_pNwQ9Tu_bCs_2.mid,1
"[-5.9397705e+02  1.6207071e+02 -7.1059470e+00  3.9531705e-01
 -5.7737975e+00 -1.4731023e+01 -8.7132721e+00 -1.3924214e+01
 -1.5997234e+01 -1.1882573e+01 -9.1098528e+00 -1.1652166e+01
 -9.7100239e+00 -3.5422330e+00 -5.0653100e-01  3.6088860e-01
  2.9471698e+00  2.5767419e+00 -3.3493598e+00 -5.2332292e+00]","[0.08858609 0.17056713 0.2271901  0.1269327  0.28040165 0.18160252
 0.48386586 0.2847633  0.1724654  0.4316237  0.14304109 0.1683211 ]","[21.92978702 25.09211422 28.89378967 28.51243891 28.872211   26.26456784
 44.92264566]",184.5703125,0.004275771,Q1_POaIGvLsp5M_0.mid,1
"[-5.7173828e+02  1.6102986e+02 -1.4880582e+01  4.0353875e+00
 -5.8292003e+00 -1.4043486e+01 -7.4114704e+00 -1.5726712e+01
 -1.7550175e+01 -1.3720401e+01 -8.7263231e+00 -7.9781580e+00
 -6.1498923e+00 -2.8553386e+00 -1.2418014e+00 -2.2349613e+00
 -4.7155315e-01  1.1214126e+00 -5.9783759e+00 -1.0949070e+01]","[0.10855463 0.19329715 0.34698936 0.12942718 0.1804839  0.13661358
 0.36595145 0.24917264 0.18216391 0.49172634 0.1921348  0.25466597]","[21.81069193 25.03937142 29.25042867 28.47433656 29.7234198  27.03173994
 45.45800424]",184.5703125,0.0047173332,Q1_POaIGvLsp5M_1.mid,1
"[-452.52777     196.60796     -30.212526     10.209837     -0.96652496
   -8.252775     -2.7583315   -13.258627    -10.169943    -12.136186
   -8.366342     -8.539791    -10.937754     -5.339351     -2.2312245
   -3.3357983    -5.12597      -4.988742     -4.597706      1.2146015 ]","[0.577651   0.24646185 0.28911138 0.2015503  0.37992    0.4397968
 0.23943025 0.46259746 0.24869862 0.19292837 0.10210179 0.18654844]","[23.14804813 18.93953802 22.73073674 22.99750578 25.12937112 27.38516467
 46.68124626]",135.99917763157896,0.00745371,Q1_qlbazHayULg_8.mid,1
"[-458.36166    204.38852    -30.9927      -1.0507289   -1.638178
  -12.460342    -5.9379044   -5.880729    -4.2074165   -1.5804672
   -2.663122    -6.072616    -6.7066064   -6.3978376   -4.7731633
   -3.5726655   -1.6765842   -1.5920234   -3.6797748   -1.3732901]","[0.16912308 0.30260634 0.23789741 0.38663173 0.1985879  0.3303577
 0.45906666 0.21140099 0.34774697 0.2038378  0.34316683 0.2610165 ]","[24.62994589 19.71811298 23.58060073 25.64991195 26.38491239 27.32885243
 48.1603517 ]",112.34714673913044,0.0056937207,Q1_QwsQ8ejbMKg_0.mid,1
"[-4.9708331e+02  1.8707748e+02 -3.4161930e+01  3.2304895e+00
 -1.0988382e+00 -7.1637502e+00 -3.8063951e+00 -5.4002733e+00
 -3.8646009e+00 -6.1598744e+00 -3.9919739e+00 -4.2492814e+00
 -3.8075531e+00 -2.8316612e+00 -3.9575522e+00 -4.4026947e+00
 -2.3666363e+00 -6.3945889e-01 -2.3716657e+00 -5.9257396e-02]","[0.26388967 0.43296906 0.29878217 0.32899186 0.18061274 0.28677583
 0.4295222  0.23550266 0.39461163 0.20519564 0.32093605 0.2580081 ]","[26.353928   19.39598116 22.57124552 26.20133059 26.23020778 26.9509466
 46.56500575]",112.34714673913044,0.006942081,Q1_QwsQ8ejbMKg_1.mid,1
"[-4.6821365e+02  1.9692166e+02 -1.9710901e+01  3.0247383e+00
  1.5603081e+00 -1.0589755e+01 -4.9624014e+00 -1.2249120e+01
 -1.1570213e+01 -1.0833601e+01 -7.7746735e+00 -8.5894642e+00
 -1.3277886e+01 -9.5891895e+00 -4.5156803e+00 -3.4386311e+00
 -1.1717883e+00  2.7175989e+00  7.5548135e-02 -2.9187400e+00]","[0.12766755 0.2506758  0.14164652 0.2248552  0.13069831 0.32613596
 0.8333862  0.30343604 0.22532566 0.16711386 0.38088906 0.2516991 ]","[23.52063893 21.27379799 23.23091103 25.38412941 27.1414858  27.82093227
 44.9752718 ]",99.38401442307692,0.007036916,Q1_r6laJv1-HMg_0.mid,1
"[-5.7680597e+02  1.9175026e+02 -6.2531939e+00 -5.4530473e+00
 -3.4379992e+00 -8.5594244e+00 -2.5934041e+00 -9.0156851e+00
 -7.0844998e+00 -5.9332237e+00 -8.6599779e+00 -4.8198676e+00
 -3.5188317e+00 -3.7168427e+00 -1.5719597e+00 -2.9704108e+00
 -2.9192295e+00 -5.3061166e+00 -1.0359688e+01  3.3155802e-01]","[0.8262173  0.24955896 0.20802113 0.17485128 0.33339444 0.14645717
 0.20543224 0.45528767 0.13620384 0.09847441 0.16516306 0.43196604]","[24.66495296 19.10838657 22.9891044  26.03631589 25.70419461 24.21538031
 44.33142423]",135.99917763157896,0.0051272586,Q1_RaUSISlnhKw_0.mid,1
"[-491.67154    188.15993    -33.813023     5.5942874   -0.7354108
   -8.1177635   -1.1973327   -8.984807    -9.248303    -8.193419
   -4.9929743   -5.5476165   -7.5567884   -6.6132402   -4.934627
   -3.841284    -3.069266    -4.445596    -8.878591    -3.9892702]","[0.48667544 0.17175765 0.17785831 0.19627196 0.42114142 0.47284624
 0.21616    0.34052712 0.18475023 0.1932136  0.15812573 0.21682829]","[26.06199221 18.26656737 23.82803199 24.86539455 25.88345192 26.86831926
 45.95603418]",143.5546875,0.0067380904,Q1_RaUSISlnhKw_1.mid,1
"[-4.9327151e+02  1.9732625e+02 -2.4362114e+01  3.2404315e+00
  6.5480962e+00 -3.6946011e+00 -1.7115012e-01 -8.9663029e+00
 -1.0238471e+01 -1.0132009e+01 -8.3713360e+00 -6.0460114e+00
 -7.3141727e+00 -6.3133664e+00 -4.5709319e+00 -4.6001005e+00
 -3.6600549e+00 -7.2927818e+00 -1.0847940e+01 -5.3154922e+00]","[0.4789891  0.18962449 0.24553248 0.16025504 0.36732468 0.35622093
 0.26518556 0.6336938  0.21331413 0.1491638  0.11518194 0.29610115]","[24.87416779 19.80138391 24.49413088 24.75457339 25.43129571 26.01173574
 46.23766595]",143.5546875,0.00645303,Q1_RaUSISlnhKw_2.mid,1
"[-534.7511     209.41357    -10.908325    -4.9860725    6.4712615
   -7.822138    -4.9734135   -8.867471    -9.079028    -9.938798
  -12.5152235  -12.08037    -11.046482    -6.5422745   -4.187001
   -5.6520967   -4.6109114   -4.338959    -6.119753    -7.3280497]","[0.18012147 0.32877558 0.18750782 0.2554142  0.6019244  0.23950817
 0.21046744 0.11327777 0.2723093  0.42519245 0.20618328 0.33706188]","[24.67449299 21.33033091 25.35740142 27.34919522 28.79615294 26.43652703
 44.2321124 ]",135.99917763157896,0.0035433294,Q1_s5b8viFsVJE_0.mid,1
"[-5.5091711e+02  2.0099586e+02 -9.6590538e+00 -6.5460649e+00
  1.5566762e-01 -9.0455160e+00 -5.1397738e+00 -8.5526171e+00
 -8.3610926e+00 -9.0086288e+00 -1.0917867e+01 -9.9838133e+00
 -9.9579363e+00 -8.1473942e+00 -5.8825674e+00 -4.5790744e+00
 -2.7178123e+00 -4.3034453e+00 -4.3448009e+00 -1.3797655e+00]","[0.15953194 0.3507602  0.20826459 0.1958228  0.5267117  0.21523526
 0.31531796 0.13446736 0.24398413 0.30719253 0.14806294 0.23977818]","[24.06148882 21.44549573 25.95602917 27.84516825 27.79991206 26.02021009
 44.32926557]",135.99917763157896,0.004923639,Q1_s5b8viFsVJE_1.mid,1
"[-530.3421     209.41263    -15.841196   -10.140579    -1.2799984
  -10.7523985   -5.940684    -9.111358   -11.149995   -10.958957
   -8.623176    -8.006897    -6.7943788   -1.6142669   -2.5089376
   -4.5865016   -3.09442     -6.6057124   -6.4835305   -2.1396468]","[0.16523786 0.35686392 0.2562596  0.18102053 0.44801047 0.1549015
 0.17285565 0.09675888 0.25999635 0.37487584 0.16483209 0.33790222]","[23.01784419 20.73257986 25.70543046 27.84069742 28.35625916 26.9990619
 45.38049524]",135.99917763157896,0.0040399646,Q1_s5b8viFsVJE_2.mid,1
"[-506.6023     206.02844    -19.74213      1.8326238    8.774175
   -5.5947614   -5.6150894   -8.740858    -6.6512117   -9.151728
   -7.7512717   -9.003751   -11.42877     -6.8775716   -4.975124
   -5.941874    -5.6895614   -6.9123225   -2.0206296    3.9842362]","[0.11005776 0.26666564 0.4045676  0.24409547 0.4680561  0.2598883
 0.4049126  0.37075552 0.2715793  0.5286858  0.24458577 0.14324698]","[25.20341019 20.01051907 23.09433675 24.63551192 26.76737448 25.86635364
 44.62261398]",129.19921875,0.005189695,Q1_s6-SbDSZzEU_0.mid,1
"[-5.3071985e+02  1.9003293e+02 -1.2855041e+01  1.5590709e-01
  6.0171995e+00 -6.5207896e+00 -5.1511688e+00 -8.9175797e+00
 -7.3867869e+00 -6.2115145e+00 -8.8803120e+00 -1.0218441e+01
 -9.9672117e+00 -8.2496843e+00 -4.1386561e+00 -3.0778279e+00
 -3.5434155e+00 -3.7515879e+00 -8.3675766e+00 -1.0756056e+01]","[0.59683895 0.18170059 0.1046242  0.10140298 0.29086006 0.5543135
 0.2353884  0.26417273 0.1681658  0.34664708 0.2616546  0.22271422]","[26.20568245 21.65796514 26.30623032 27.52916248 28.02225986 26.09868634
 45.55518875]",129.19921875,0.00569041,Q1_s6-SbDSZzEU_1.mid,1
"[-427.7631     186.2679     -36.74136     13.495658    -7.3530617
   -4.733744    -6.1601195  -10.447051    -8.015861    -8.135352
   -6.6926794   -8.95086     -7.5385656   -5.4061337   -3.781345
   -2.2304692   -1.1052058   -1.5311173   -3.6307187   -3.4144597]","[0.24969229 0.14815594 0.24932516 0.18086666 0.40189546 0.3377016
 0.18481816 0.2776219  0.42590737 0.4905663  0.17722349 0.23593552]","[23.82755567 18.67492812 22.86413074 23.93774855 24.87738277 27.16201909
 49.65625798]",117.45383522727272,0.009321737,Q1_SlsXsqotUis_0.mid,1
"[-4.8980536e+02  1.8633662e+02 -2.1847673e+01  9.9790227e-01
  2.1006548e+00 -1.0274425e+01 -6.8441710e+00 -1.2353457e+01
 -1.0906024e+01 -1.0231807e+01 -9.1994209e+00 -1.0343073e+01
 -1.0648042e+01 -4.7746234e+00 -1.7775478e+00 -2.8475106e+00
 -3.7776574e-01 -1.2565875e-01 -5.5165548e+00 -5.0960398e+00]","[0.32023415 0.16822769 0.17442752 0.37157136 0.17364123 0.2582321
 0.1887191  0.4352078  0.4094896  0.22549407 0.4816838  0.20588438]","[24.44407254 21.3197913  27.43030095 26.77338634 28.09386251 27.06244318
 45.87801714]",117.45383522727272,0.0065335077,Q1_SQDuF0qxGQw_0.mid,1
"[-431.26688    185.37439    -33.528427    18.22862     -3.4988937
   -4.3647547   -3.758923    -9.592158    -6.543677   -11.520242
  -10.671755   -11.137       -9.718079    -4.6077375   -1.5724977
   -2.1350825   -1.4922758   -0.8384319   -5.5952353   -4.848113 ]","[0.41033718 0.21383603 0.16833465 0.36874887 0.18947855 0.26797295
 0.15423271 0.30354527 0.6457973  0.23479673 0.27806854 0.188135  ]","[24.74272412 18.63523578 25.23991471 24.95922455 25.02191677 26.8393448
 48.75249904]",123.046875,0.00882323,Q1_SQDuF0qxGQw_1.mid,1
"[-442.07626    179.83653    -39.52632     19.070927    -6.025824
   -5.3281603   -6.0550923  -11.823303    -8.148208    -9.905684
   -9.294643    -9.937669    -8.926846    -5.4511585   -2.3626077
   -2.6868725   -1.850668     1.1874254   -2.2552748   -2.6501396]","[0.34256837 0.2640989  0.16512895 0.32568827 0.18309249 0.31814575
 0.17531574 0.39303502 0.5103143  0.18758626 0.20868813 0.13938901]","[24.40796181 20.97432177 25.79023101 25.56057477 25.63178541 26.90426162
 48.875299  ]",123.046875,0.009174339,Q1_SQDuF0qxGQw_2.mid,1
"[-5.0193887e+02  2.0065665e+02 -1.5829718e+01 -2.6501493e+00
  4.6353579e+00 -9.7530050e+00 -7.4657617e+00 -1.0007704e+01
 -9.2076635e+00 -9.2983179e+00 -7.7351737e+00 -9.1360712e+00
 -9.1871452e+00 -1.9935063e+00  3.4358975e-01 -1.6233482e+00
 -9.5942557e-01 -2.5235958e+00 -3.7002847e+00 -2.8699284e+00]","[0.13228095 0.2116822  0.15064278 0.22955672 0.56776476 0.2157251
 0.20131165 0.11540458 0.27819988 0.6177246  0.23228355 0.2876209 ]","[24.10272881 19.82081087 24.47507002 25.27789864 27.50355961 26.92955301
 44.87617985]",129.19921875,0.0048932885,Q1_sUJ4a74Skk8_0.mid,1
"[-5.3870563e+02  2.0442778e+02 -1.3555124e+01 -4.6779099e+00
  3.0356343e+00 -1.0462078e+01 -6.3175759e+00 -1.1523173e+01
 -9.7465181e+00 -8.6195679e+00 -8.5607281e+00 -7.4695330e+00
 -1.1171681e+01 -8.7801905e+00 -2.7898729e+00 -1.3698059e+00
 -3.2401374e-01 -5.5243671e-01 -1.8567964e+00  9.8840928e-01]","[0.2600899  0.52902746 0.25651285 0.31191954 0.16877924 0.33737144
 0.4869997  0.24568652 0.42799863 0.18729195 0.33512408 0.26073173]","[24.65252388 21.12800852 24.38509416 26.27778909 27.62858492 25.79874978
 43.18747965]",129.19921875,0.0047079506,Q1_sZe3IB1OVfw_0.mid,1
"[-5.35554260e+02  2.05603561e+02 -7.01274824e+00 -6.55619717e+00
  3.27835536e+00 -1.17202759e+01 -7.80206633e+00 -1.08615265e+01
 -1.20265589e+01 -1.07379646e+01 -1.01534691e+01 -8.63859463e+00
 -9.95035839e+00 -7.70778799e+00 -3.40725303e+00 -2.47114778e+00
  1.69755071e-01  1.88498783e+00  1.95467293e-01  6.24606729e-01]","[0.18633355 0.37437582 0.20697297 0.26418474 0.13490583 0.24880391
 0.500082   0.22122146 0.3950384  0.1531787  0.2783168  0.23111689]","[23.18418394 20.65414182 24.96360826 25.93323659 27.60822743 25.88749464
 43.47771722]",129.19921875,0.00411622,Q1_sZe3IB1OVfw_1.mid,1
"[-456.6659     190.95348    -34.25479     16.935215     2.7320304
   -2.5016208   -3.0537825  -12.602898    -8.877003   -10.248192
  -11.344334   -10.051134    -8.266762    -6.0393114   -5.474881
   -5.464984    -3.748813    -5.022641   -10.616834    -7.34792  ]","[0.37788746 0.22763936 0.17596388 0.31509963 0.23033196 0.47371486
 0.19449306 0.2348828  0.31574696 0.24310504 0.43604362 0.23559406]","[24.86302287 21.24924903 25.80901312 26.06754327 27.75172997 28.49605349
 47.85998401]",123.046875,0.0064192233,Q1_T92R7xjce34_1.mid,1
"[-5.5456213e+02  1.8385870e+02 -2.1047972e+01 -9.4888983e+00
 -5.1089849e+00 -7.8802762e+00 -3.3585155e+00 -8.1034184e+00
 -8.2331829e+00 -4.5873065e+00 -3.0002778e+00 -6.9079494e+00
 -8.9781513e+00 -6.9840498e+00 -3.7312996e+00 -1.1877782e+00
  1.0227183e+00  1.7636230e+00 -2.5115678e-01 -2.3200474e+00]","[0.2682532  0.18599528 0.20115486 0.32583743 0.17416792 0.27477762
 0.21924554 0.46734673 0.27850965 0.19801235 0.23327054 0.1950957 ]","[22.11200105 19.00751349 24.46162586 26.6824072  26.79463697 25.44312642
 46.40838136]",99.38401442307692,0.004741374,Q1_TNoaOTrTkTQ_0.mid,1
"[-591.17065    170.78708     -4.210995    -2.5429738   -6.280687
  -11.062928    -4.984655   -11.039885   -11.849136    -9.218633
   -7.7890406  -10.760369   -11.477698   -10.216516    -9.060968
   -3.3037674    4.9623747   11.144333    12.683223     7.243155 ]","[0.11474731 0.09174144 0.15679559 0.11782389 0.20942035 0.17959921
 0.40802798 0.46049395 0.21832761 0.32506776 0.14859913 0.22322455]","[21.06295321 23.28236865 27.62151879 27.37809225 27.38547876 25.85606564
 43.86795299]",161.4990234375,0.004659508,Q1_TNoaOTrTkTQ_1.mid,1
"[-6.0206354e+02  1.7539777e+02 -4.0240598e-01 -3.9879289e+00
 -5.3786640e+00 -1.2906193e+01 -8.0408392e+00 -1.0780012e+01
 -1.0506935e+01 -7.6313391e+00 -1.0759555e+01 -1.3340373e+01
 -8.5555038e+00 -3.9768226e+00 -2.3034475e+00 -1.4135171e-01
  1.6485442e+00 -4.3083167e-01 -3.6115832e+00 -4.4483085e+00]","[0.3152381  0.12542666 0.16155653 0.10068911 0.14593743 0.11268642
 0.2538755  0.61944354 0.20780791 0.31433746 0.1168627  0.26494393]","[23.75141969 23.99163105 29.0257279  29.96564602 28.3820049  25.26035071
 45.45924814]",99.38401442307692,0.004416113,Q1_TNoaOTrTkTQ_2.mid,1
"[-5.5736902e+02  1.9012682e+02 -1.2420378e+01  9.4536531e-01
  4.7457829e+00 -5.0978465e+00  2.2654229e-01 -1.0729764e+01
 -1.5254415e+01 -1.5221865e+01 -1.2778497e+01 -1.0031925e+01
 -1.4217312e+01 -1.4511277e+01 -9.5737162e+00 -5.4577394e+00
 -7.9044747e-01  2.3030553e+00 -9.9752599e-01 -7.6477256e+00]","[0.114153   0.05614527 0.16340522 0.4133766  0.22963476 0.47433355
 0.20023802 0.2555563  0.29947788 0.1565059  0.3046259  0.11602093]","[22.52678576 22.42586487 26.61125798 28.609303   29.32183123 27.13300118
 45.12377798]",143.5546875,0.0036133688,Q1_UJcnNfeCN1c_2.mid,1
"[-547.2005     192.33615    -15.453445     4.5426064    8.466873
   -7.242895    -3.7637136  -11.244692   -12.679662   -12.367858
  -10.793219    -9.263667   -10.891569    -8.800425    -5.3891172
   -5.469882    -4.2109933   -2.8996828   -6.3553104   -6.9769115]","[0.23340935 0.49909818 0.20752382 0.23215139 0.110203   0.23891078
 0.6945264  0.24887893 0.24746276 0.14752558 0.28338343 0.27153304]","[25.76171117 20.97192108 25.06029393 25.72117465 27.49091082 25.84057821
 44.20358283]",95.703125,0.004430373,Q1_UJcnNfeCN1c_3.mid,1
"[-5.41732727e+02  1.84702301e+02 -2.76310596e+01  1.28660917e+01
  8.09672260e+00 -1.35312212e+00 -4.89888144e+00 -1.54219456e+01
 -9.92001629e+00 -9.49804783e+00 -1.22810545e+01 -7.93941641e+00
 -8.99835396e+00 -1.34785118e+01 -9.45837402e+00 -6.77508163e+00
 -2.77198696e+00 -1.62115082e-01 -1.20177670e+01 -1.19415340e+01]","[0.73684764 0.3181044  0.20288797 0.1465211  0.33335268 0.46092612
 0.24477594 0.32012403 0.18613967 0.25318497 0.25473723 0.25758252]","[26.52788165 20.79015798 25.01449549 26.60771563 28.2593484  27.11148793
 46.49764658]",143.5546875,0.004666048,Q1_UOSlDydo94E_0.mid,1
"[-5.3509888e+02  1.7952037e+02 -1.4703551e+01  6.5276103e+00
 -1.8012286e+00 -7.0408406e+00 -7.9540372e+00 -1.4105197e+01
 -1.4173104e+01 -1.1491664e+01 -7.3461499e+00 -6.6885433e+00
 -2.4462824e+00 -2.9214487e+00 -2.5754044e+00  2.4616241e-01
  6.7671132e-01 -3.7526903e-01 -5.2306094e+00 -8.7636776e+00]","[0.3271981  0.15393558 0.2487944  0.15634166 0.33643606 0.24105282
 0.14243464 0.3014014  0.21300536 0.49450684 0.19160932 0.11943445]","[25.07321814 20.38625397 28.05870816 26.58382122 28.13943729 27.09600678
 45.97688291]",151.99908088235293,0.0059062815,Q1_UOSlDydo94E_1.mid,1
